id_player,preferred_foot,weak_foot_ability,skill_moves,overall_rating
264931,1,2,2,73
236572,2,2,3,73
224423,2,3,3,73
240500,1,3,2,73
238743,1,4,2,73
247743,1,4,3,73
220665,1,3,2,73
152908,1,3,4,73
233478,1,3,3,73
187132,1,3,2,73
271573,1,3,3,73
260843,1,5,4,73
260601,1,3,4,73
223139,1,3,3,73
199323,2,3,3,73
186148,1,3,1,73
229956,1,3,1,73
255687,1,4,2,73
221931,2,2,3,73
253167,1,2,4,72
188600,1,4,3,72
245628,1,3,2,72
234178,2,3,2,72
260593,1,3,3,72
265082,1,3,3,72
213013,2,3,4,72
188268,1,4,4,72
242946,1,4,3,72
246683,1,3,3,72
243350,1,3,3,72
228231,1,3,1,72
277966,1,3,3,72
192598,1,4,4,72
216605,1,3,2,72
239892,2,3,3,72
258922,1,4,4,72
246947,1,2,2,72
247671,1,2,3,72
263573,1,3,2,72
190593,2,4,3,72
267378,1,3,3,72
266624,1,4,3,72
227477,1,3,1,72
242569,1,3,2,72
256343,1,3,2,72
231235,1,3,2,72
241947,1,5,4,72
236883,1,4,3,72
275579,1,2,2,72
243669,1,3,3,72
252903,1,3,3,72
199191,1,3,2,72
272844,1,3,3,72
223871,2,3,4,72
258911,1,3,2,72
271464,2,3,3,72
240100,2,2,3,72
263163,2,2,2,72
271057,1,3,3,72
225692,1,3,3,72
271975,1,3,3,72
219809,1,3,3,72
239368,2,2,2,72
271197,1,4,3,72
183540,2,3,3,72
258596,1,3,2,72
277308,1,3,3,72
211557,2,3,2,72
227274,1,4,4,72
191856,1,5,3,72
241673,2,2,3,72
186158,1,3,2,72
245347,1,3,2,72
216793,2,3,3,72
254245,1,3,2,72
261737,1,2,2,72
238222,1,3,2,72
253082,1,3,2,72
271384,2,4,3,72
198352,1,2,2,72
220933,1,2,2,72
268822,1,4,3,72
255487,1,2,3,72
243154,1,3,3,72
224590,2,3,3,72
198350,1,3,1,72
199763,1,3,3,72
227011,1,3,2,72
223898,2,2,1,72
235297,1,3,3,72
240990,1,3,2,72
192073,2,3,3,72
245491,2,3,2,72
201860,1,3,2,72
224763,1,3,3,72
265145,1,3,2,72
262585,1,5,3,72
190577,1,5,3,72
222982,1,3,2,72
238331,1,2,3,72
267314,1,2,1,72
239956,1,5,3,72
277295,2,3,4,72
225402,1,2,3,72
268462,1,3,3,72
265106,1,2,1,72
244377,1,3,2,72
273850,1,3,2,72
72340,1,2,2,72
203888,1,2,2,72
224510,1,4,3,72
267521,1,2,1,72
255409,1,4,3,72
234930,2,2,3,72
258505,1,3,3,72
204842,1,3,1,72
232545,1,4,3,72
216464,1,4,3,72
205726,1,3,3,72
184176,1,3,3,72
261224,2,2,3,72
258608,1,5,3,72
216744,2,3,2,72
193584,1,5,3,72
212484,1,3,3,72
224980,1,2,2,72
208892,1,4,3,72
212947,1,3,3,72
72221,1,3,4,72
242429,2,4,3,72
242573,1,3,4,72
237520,1,3,4,72
243407,1,4,3,72
275588,1,3,3,72
279693,1,3,3,72
263929,2,3,4,72
252315,1,3,2,72
219160,1,3,3,72
265883,2,3,2,72
242654,1,4,3,72
272602,2,3,3,72
216749,1,2,4,72
263670,1,3,2,72
179752,2,3,3,72
270203,2,3,3,72
264172,1,3,3,72
261530,1,3,2,72
272246,1,3,3,72
253537,1,2,3,72
71259,1,2,2,72
212607,1,3,2,72
259027,2,2,3,72
273244,1,3,3,72
191628,1,3,1,72
247686,1,5,3,72
228332,1,3,2,72
208480,1,3,3,72
199792,1,3,4,72
259356,1,4,4,72
225532,1,2,2,72
204269,1,2,1,72
221600,2,3,3,72
230774,2,3,2,72
259977,1,2,3,72
243589,2,3,2,72
221219,1,2,2,72
215112,2,2,3,72
193011,1,3,2,72
243009,2,2,2,72
242084,1,3,1,72
244197,1,3,3,72
261097,2,3,3,72
219848,1,4,3,72
226309,2,3,3,72
254121,1,3,2,72
277069,2,3,3,72
278046,1,4,2,72
233841,1,3,2,72
211826,2,3,2,72
192071,1,3,3,72
230857,1,3,3,72
278668,1,2,2,72
252095,1,3,2,72
210016,1,4,4,72
256459,1,2,2,72
265941,1,3,3,72
193331,1,2,1,72
271688,1,3,4,72
229379,1,4,3,72
234122,1,2,3,72
170320,1,3,2,72
251994,1,4,3,72
238604,1,2,1,72
275545,1,2,3,72
265774,1,3,2,72
203741,2,5,3,72
237440,2,2,2,72
216036,2,3,3,72
247771,2,3,3,72
239015,1,3,4,72
261014,1,2,1,72
246006,1,3,2,72
216799,2,2,3,72
277178,1,3,2,72
231436,2,3,4,72
267200,1,2,1,72
223159,1,2,2,72
265124,2,2,3,72
261084,1,3,3,72
224841,1,3,2,72
212350,1,3,3,72
255561,2,4,3,72
220604,1,3,1,72
224970,1,3,4,72
237936,2,3,4,72
276949,1,3,3,72
275208,1,3,3,72
257090,1,3,2,72
259245,1,3,3,72
263390,2,3,2,72
275849,1,4,3,72
234203,2,4,3,72
252316,1,2,2,72
243249,1,3,3,72
238008,1,3,2,72
255292,1,3,4,72
272874,1,3,3,72
260492,1,3,3,72
244456,1,2,2,72
254714,1,2,1,72
247888,1,5,4,72
240992,1,3,3,72
242162,2,2,4,72
225395,1,3,1,72
245783,1,3,1,72
240316,1,3,3,72
220084,1,3,4,72
222515,1,4,4,72
209449,2,3,4,72
257866,2,3,4,72
268889,2,4,3,72
272065,1,3,3,72
229667,1,3,4,72
211107,1,3,2,72
256281,1,4,2,72
265028,1,2,1,72
270633,1,4,3,72
252936,1,3,3,72
268995,1,3,2,72
260942,1,4,3,72
256420,1,4,3,72
242179,1,3,1,72
229277,2,2,2,72
266608,1,2,2,72
241173,1,3,3,72
207807,1,4,3,72
267353,1,2,2,72
190569,1,3,1,72
243876,1,2,4,72
229682,1,3,2,72
199667,2,3,2,72
223877,1,3,3,72
225701,1,3,1,72
241130,1,3,3,72
223143,2,2,3,72
256524,1,3,3,72
212446,1,3,3,72
275783,1,2,2,72
275938,1,3,3,72
259101,1,4,3,72
243491,1,4,3,72
265007,2,3,3,72
203280,1,4,3,72
215147,1,4,2,72
236457,2,2,3,72
265287,2,3,2,72
194333,1,2,1,72
272839,1,3,2,72
233400,1,3,2,72
223524,1,3,2,72
245035,1,4,4,72
259170,1,3,3,72
211489,1,3,3,72
221053,2,3,3,72
267860,2,2,2,72
277708,2,3,3,72
263439,1,4,3,72
236747,1,4,4,72
221652,1,3,2,72
228645,1,3,3,72
229703,1,3,2,72
216730,1,2,2,72
237223,1,4,3,72
267517,1,3,3,72
212118,2,5,3,72
221860,1,3,2,72
191076,2,4,3,72
257020,1,2,3,72
272280,1,2,2,72
196318,1,3,3,72
237982,1,4,3,72
253054,1,3,3,72
267354,1,2,1,72
210715,1,3,1,72
233322,1,3,3,72
265347,1,3,3,72
229150,1,3,2,72
272994,1,2,1,72
210635,2,2,2,72
231108,1,3,2,72
267257,1,3,3,72
212755,2,2,2,72
208449,1,2,2,72
244523,2,2,3,72
72362,1,3,2,72
246106,1,3,3,72
265086,1,3,1,72
212197,1,4,1,72
266915,2,4,3,72
265383,1,2,2,72
246763,1,3,2,72
208470,2,2,3,72
258715,1,4,3,72
236556,1,3,4,72
200316,2,1,1,72
219736,1,3,1,72
213301,1,4,3,72
224348,1,3,1,72
209504,2,4,3,72
263711,1,4,3,72
212260,1,4,3,72
224146,1,4,4,72
221422,1,3,2,72
153060,2,3,2,72
72470,1,3,3,72
199151,2,2,4,72
267204,1,1,1,72
246444,1,3,2,72
242958,1,3,2,72
259188,2,2,2,72
239138,1,4,3,72
255699,1,3,3,72
248166,1,3,2,72
238505,1,3,4,72
253055,1,4,3,72
236315,1,3,2,72
246803,1,5,2,72
279866,1,3,3,72
183491,1,2,2,72
254023,1,3,4,72
230717,1,3,3,72
264201,1,4,3,72
238391,1,3,2,72
239589,1,4,3,72
231826,1,4,4,72
279694,1,3,3,72
209039,2,4,3,72
264966,1,3,1,72
263468,2,3,3,72
268461,1,2,2,72
220175,1,3,3,72
210719,2,4,2,72
224263,1,2,3,72
220140,1,3,2,72
194845,1,4,4,72
277031,1,3,2,72
274616,1,4,3,72
73580,1,3,1,72
242531,1,3,3,72
219814,1,2,3,72
242386,1,3,2,72
246414,1,3,2,72
211068,1,3,3,72
233178,2,3,3,72
244467,1,3,1,72
264207,1,4,3,72
205365,1,3,3,72
276772,1,3,3,72
262815,1,3,2,72
227939,1,4,4,72
73014,1,2,2,72
215886,1,3,3,72
230988,1,4,4,72
273010,1,3,3,72
264934,1,4,3,72
270107,1,2,3,72
209782,1,2,4,72
236478,1,2,3,72
230737,1,3,2,72
236712,2,2,2,72
244810,1,3,1,72
211513,1,3,4,72
242166,2,4,3,72
269811,1,3,3,72
242524,1,2,1,72
232000,1,3,4,72
234843,2,2,2,72
211009,1,3,2,72
272350,2,3,3,72
268348,1,3,2,72
209839,1,4,2,72
272071,1,3,3,72
198599,1,3,3,72
255754,1,3,1,72
262587,1,4,3,72
243525,2,3,3,72
214226,1,3,3,72
246169,2,2,3,72
242794,2,3,4,72
212100,2,3,3,72
268474,1,3,2,72
230865,2,2,2,72
222598,1,2,2,72
253378,2,2,2,72
230817,1,3,3,72
258979,1,3,1,72
214748,1,3,3,72
271809,1,3,3,72
243223,1,3,2,72
275102,1,3,2,72
266299,1,3,2,72
265126,1,2,3,72
242997,1,4,3,72
235570,1,3,3,72
236838,2,3,3,72
248207,1,3,2,72
221551,1,3,3,72
238857,1,4,3,72
278032,1,3,1,72
258093,2,3,3,72
179547,1,3,1,72
72364,1,3,4,72
257518,1,3,3,72
197813,1,4,3,72
217805,1,3,1,72
236295,2,3,3,72
223284,2,3,2,72
207877,1,4,3,72
226798,1,3,3,72
241569,2,3,2,72
225410,2,3,3,72
243007,1,4,3,72
258433,1,3,3,72
272785,2,3,2,72
237138,1,3,4,72
239679,1,3,3,72
265842,1,3,3,72
233487,2,3,3,72
201368,2,4,3,72
213697,1,3,3,72
212321,1,4,2,72
278035,2,4,4,72
209744,2,3,3,72
226569,1,3,4,72
219728,1,2,3,72
204884,2,3,3,72
73653,1,2,3,72
252544,2,5,2,72
233372,1,3,4,72
274779,1,3,3,72
258180,1,3,1,72
214986,1,2,2,72
221556,1,3,2,72
253136,2,3,2,72
248060,1,3,3,72
274246,1,4,3,72
240925,1,3,4,72
224211,1,3,2,72
251136,1,2,1,72
243886,1,4,3,72
256502,1,2,3,72
258924,1,3,3,72
216627,1,3,3,72
240640,1,3,2,72
272697,1,2,2,72
259233,1,4,4,72
191083,1,3,2,72
265459,1,3,3,72
235317,2,3,3,72
241931,1,3,3,72
187858,1,4,4,72
227689,1,3,3,72
232839,2,3,2,72
275913,1,3,1,72
265378,1,2,3,72
234833,2,4,1,72
269184,1,3,2,72
253952,1,3,3,72
198023,1,3,3,72
253130,1,3,4,72
230624,1,2,3,72
188537,1,3,3,72
71303,1,2,2,72
271784,1,2,2,72
236217,1,3,2,72
250724,1,2,3,72
248661,1,3,2,72
210802,2,2,2,72
273382,1,3,2,72
241941,2,2,2,72
265067,1,2,1,72
215639,2,2,4,72
256051,1,4,3,72
262863,1,4,4,72
193091,2,2,2,72
236530,2,2,3,72
253293,1,3,4,72
240744,2,4,4,72
261281,1,2,2,72
252487,1,3,2,72
254225,1,4,3,72
251995,1,2,1,72
258328,1,3,1,72
231777,2,3,3,72
255934,1,3,3,72
239529,1,3,3,72
254887,1,3,3,72
231185,1,3,2,72
213439,1,5,3,72
237297,1,2,2,72
238516,1,3,2,72
233265,2,3,3,72
72444,1,3,3,72
235717,1,3,3,72
248854,1,4,2,72
226096,2,2,3,72
274559,2,3,4,72
237424,1,5,3,72
242971,1,3,4,72
261015,1,3,4,72
273906,2,3,2,72
223909,1,3,1,72
224982,2,4,3,72
243673,1,3,2,72
241783,1,3,3,72
224854,1,3,2,72
162328,1,4,1,72
246417,1,3,1,72
265336,2,3,2,72
275523,1,2,1,72
208053,1,3,3,72
253283,1,2,3,72
236259,1,3,4,72
264288,1,2,2,72
267662,1,3,3,72
274187,1,2,2,72
277823,1,3,1,72
214606,1,3,3,72
199964,1,3,3,72
275787,1,3,3,72
226747,1,2,3,72
232360,1,3,3,72
263288,1,3,3,72
241590,1,5,2,72
183899,2,3,3,72
265506,1,3,3,72
225678,1,3,1,72
260290,1,3,3,72
231685,1,3,3,72
205530,1,4,1,72
189342,2,2,1,72
277068,2,3,3,72
150516,2,3,3,72
188485,2,3,2,72
223637,1,2,3,72
248191,1,4,3,72
259788,1,4,2,72
227819,2,3,1,72
272725,1,3,3,72
192930,1,3,3,72
200519,1,3,2,72
202331,2,3,3,72
231550,1,3,2,72
244253,1,4,3,72
225028,1,4,3,72
234102,1,2,1,72
201508,2,3,4,72
176619,1,3,3,72
244874,1,3,3,72
265390,1,4,3,72
258490,2,3,2,72
262430,1,4,3,72
235026,2,2,3,72
272341,1,2,3,72
205965,1,3,3,72
250751,1,4,2,72
237255,1,4,2,72
192906,1,4,4,72
177633,1,3,3,72
204549,1,3,1,72
272234,1,4,4,72
237242,1,3,3,72
258467,2,4,3,72
262403,1,3,2,72
193359,1,2,1,72
183966,1,2,2,72
277514,1,3,3,72
255541,1,3,2,72
268116,2,3,3,72
213693,1,4,3,72
277565,1,4,2,72
204709,1,4,3,72
263339,2,2,1,72
185068,2,3,4,72
266374,2,3,2,72
230147,1,3,3,72
243530,1,3,2,72
189558,1,3,2,72
244205,2,3,3,72
275371,1,3,2,72
222542,1,4,3,72
232148,1,4,3,72
218066,1,4,3,72
259043,1,3,3,72
206601,1,3,2,72
241117,1,4,4,72
264174,1,3,3,72
243354,1,3,3,72
226877,1,4,4,72
252488,1,4,2,72
241536,2,3,3,72
260926,1,3,3,72
243675,1,5,1,72
260952,1,3,3,72
235022,1,5,3,72
246205,1,3,1,72
172143,1,3,3,72
214948,1,3,2,72
209780,1,4,4,72
253341,1,2,2,72
275923,1,3,3,72
204612,2,3,3,72
71527,1,4,3,72
247793,1,3,3,72
216451,1,3,3,72
264960,1,3,3,72
244376,1,3,3,72
239964,1,4,3,72
201042,1,4,3,72
190199,1,4,2,72
218868,1,4,4,72
246093,1,3,3,72
267406,1,3,2,72
253396,1,3,3,72
216380,2,3,3,72
259586,1,4,3,72
244022,1,3,2,72
251633,1,3,4,72
268777,1,2,2,72
200473,1,3,3,72
269402,2,3,2,72
248367,1,3,3,72
225478,2,4,4,72
221875,1,4,3,72
248188,1,4,4,72
234472,2,3,2,72
260463,1,3,3,72
240332,1,3,3,72
215323,1,2,3,72
243702,1,3,3,72
231786,1,4,3,72
259680,1,4,3,72
265117,1,3,3,72
260570,2,3,3,72
225995,1,3,3,72
212205,1,5,4,72
260162,1,3,3,72
213063,1,3,2,72
211506,1,2,4,72
220948,1,3,3,72
224967,1,4,3,72
212282,2,2,3,72
269003,2,3,2,72
236600,1,3,2,72
233225,1,3,2,72
70145,1,3,3,72
209618,1,3,3,72
262416,1,3,3,72
204760,2,2,3,72
257920,1,3,3,72
204970,2,3,4,72
254660,1,3,3,72
222475,1,3,2,72
241474,1,4,3,72
216247,1,3,3,72
206086,2,2,3,72
237512,2,3,3,72
214622,1,4,3,72
264103,2,3,2,72
262459,1,3,3,72
258972,2,3,2,72
255529,1,3,3,72
210450,1,3,2,72
194932,2,4,4,72
184873,1,2,2,72
227900,1,2,2,72
213414,1,3,2,72
235755,2,3,2,72
224067,1,3,2,72
258308,1,3,2,72
273265,1,2,2,72
244629,1,3,2,72
246469,2,3,4,72
275328,1,3,4,72
267681,2,3,2,72
259251,2,3,3,72
258714,2,3,3,72
205089,1,3,3,72
204308,2,2,1,72
244889,1,3,2,72
234905,1,4,4,72
245256,2,3,2,72
240988,1,2,2,72
236573,1,3,2,72
225997,1,3,4,72
272257,1,1,2,72
193440,2,2,2,72
210377,1,4,4,72
236241,1,3,1,72
271839,1,2,3,72
274452,1,3,3,72
244287,1,2,4,72
198331,1,3,3,72
230855,1,3,2,72
220085,2,3,3,72
265123,1,3,3,72
182224,1,3,1,72
188942,1,3,2,72
207998,1,3,1,72
267345,1,3,2,72
246263,1,2,3,72
262672,1,3,4,72
264996,1,3,2,72
246183,1,2,3,72
224302,1,3,2,72
225785,1,3,4,72
216580,1,3,2,72
267317,1,3,3,72
221445,1,3,3,72
233169,1,4,2,72
200601,1,3,3,72
191648,1,4,2,72
264449,1,3,2,72
244895,1,3,3,72
232546,1,4,4,72
219655,1,4,3,72
235935,1,2,3,72
268656,1,3,2,72
268754,1,2,2,72
258615,1,3,3,72
264914,1,3,3,72
221919,1,3,4,72
259789,2,4,4,72
265057,1,2,3,72
192567,1,2,2,72
239322,1,3,2,72
224194,1,3,2,72
239732,1,3,3,72
252711,2,3,3,71
276767,1,2,2,71
237419,1,2,1,71
264422,1,3,3,71
213209,1,5,4,71
220624,1,3,1,71
227642,1,4,4,71
223243,1,2,2,71
220905,2,3,3,71
235280,1,3,2,71
239048,2,4,3,71
237721,1,3,3,71
224403,2,2,4,71
228959,2,2,2,71
251647,2,2,2,71
266453,1,3,4,71
252567,1,2,2,71
251191,1,4,3,71
267282,2,3,3,71
238767,2,3,3,71
276471,1,3,3,71
239491,1,3,3,71
274209,2,3,3,71
264280,2,3,3,71
207924,2,1,3,71
225396,1,3,2,71
228419,1,4,2,71
267283,2,3,3,71
252873,2,3,2,71
239148,1,3,3,71
245883,1,3,3,71
248053,2,2,3,71
233520,1,4,3,71
241824,2,3,2,71
246633,1,3,3,71
186156,1,3,3,71
252066,1,3,3,71
266774,1,4,3,71
253245,1,3,2,71
220156,1,3,3,71
273168,1,2,2,71
214393,2,2,3,71
224378,1,3,2,71
238062,1,3,2,71
233292,1,2,2,71
70419,1,3,3,71
258577,1,4,4,71
247368,1,2,2,71
236624,1,3,4,71
186905,1,4,3,71
229406,1,3,4,71
246871,1,3,3,71
253970,1,4,3,71
225189,2,2,3,71
265973,1,3,2,71
232709,1,3,3,71
239814,1,3,2,71
199803,1,2,1,71
276904,1,3,3,71
229818,1,2,2,71
245097,2,3,3,71
225533,2,2,2,71
270830,1,3,3,71
207804,2,3,3,71
277663,2,3,4,71
244948,1,3,2,71
267602,2,3,3,71
193468,2,3,2,71
267330,1,3,3,71
276850,2,3,1,71
206436,1,4,4,71
265421,1,3,2,71
212023,1,3,3,71
234795,2,4,3,71
197240,1,3,3,71
267214,1,2,2,71
205363,1,3,2,71
246402,1,3,3,71
264979,1,3,3,71
270079,1,3,3,71
270913,1,3,3,71
202489,1,4,3,71
257185,2,3,3,71
239186,1,3,3,71
214196,1,3,2,71
220230,2,2,2,71
265766,1,3,3,71
162220,1,4,1,71
223137,2,3,3,71
224511,1,3,3,71
223922,2,3,3,71
232255,2,3,3,71
211221,1,3,3,71
259066,1,2,2,71
239043,1,4,3,71
277439,1,3,2,71
223603,2,4,1,71
223138,1,2,2,71
252168,2,3,2,71
246237,1,3,3,71
222153,1,3,3,71
242554,1,3,2,71
221990,1,2,2,71
229201,1,3,2,71
232645,1,2,1,71
260591,2,3,3,71
256885,1,4,3,71
256856,2,2,2,71
244945,1,2,2,71
209781,2,4,3,71
273149,1,3,2,71
272015,1,3,3,71
236393,1,3,3,71
266648,2,3,3,71
243544,1,3,3,71
273379,1,3,2,71
273883,1,3,2,71
263914,2,3,2,71
260943,1,3,3,71
258788,1,4,3,71
255605,1,2,1,71
220805,2,3,4,71
228179,2,3,3,71
189303,1,4,3,71
228983,1,3,2,71
276509,1,2,2,71
240317,1,3,3,71
266382,1,2,1,71
188038,1,3,2,71
241470,2,3,3,71
229971,1,3,2,71
240020,2,3,3,71
268659,1,3,3,71
202316,1,4,2,71
214132,1,4,4,71
189172,2,2,3,71
270866,1,3,2,71
251161,1,3,2,71
233510,2,3,4,71
244692,1,3,3,71
259173,1,5,2,71
202464,1,4,3,71
265333,1,3,3,71
267294,1,3,3,71
226414,1,3,3,71
220785,1,3,3,71
268576,1,3,2,71
270512,1,2,3,71
240987,1,3,1,71
238332,1,4,3,71
269181,1,3,2,71
264972,1,3,3,71
229764,2,4,3,71
262423,1,3,2,71
229207,2,2,3,71
269489,1,3,3,71
261495,2,3,2,71
251335,1,3,2,71
221740,1,3,2,71
231390,1,4,4,71
267331,2,3,3,71
268762,1,2,2,71
212886,1,3,3,71
179789,1,4,2,71
179947,1,4,3,71
264321,2,3,3,71
190633,1,3,2,71
266926,1,3,3,71
256780,2,3,2,71
236551,1,4,2,71
213017,2,3,2,71
230005,1,3,3,71
231743,2,2,3,71
232388,2,3,3,71
248710,2,4,4,71
231423,1,4,3,71
229444,1,3,1,71
257162,1,2,3,71
224186,2,2,2,71
265041,1,2,2,71
259031,1,4,2,71
208592,1,2,3,71
266681,2,3,2,71
241238,2,3,3,71
260233,1,2,2,71
256980,1,3,4,71
220517,1,4,3,71
210380,2,2,3,71
275324,1,4,4,71
250725,2,2,2,71
189153,1,3,4,71
236492,1,4,3,71
274847,1,2,2,71
239358,1,3,1,71
274915,2,2,3,71
237560,1,3,3,71
203038,1,4,3,71
269558,1,3,4,71
276511,1,3,2,71
226401,2,3,3,71
245770,1,3,3,71
266755,2,3,3,71
275845,1,3,3,71
239581,1,3,2,71
229705,1,3,3,71
227766,2,3,2,71
237256,2,3,2,71
241007,2,3,2,71
251555,1,3,2,71
276528,1,3,3,71
262473,2,2,3,71
275353,1,3,3,71
259754,2,2,2,71
235416,1,2,3,71
197860,1,3,2,71
233897,1,3,3,71
234913,1,3,3,71
239921,1,3,3,71
223979,2,3,4,71
270983,1,3,2,71
186408,1,4,3,71
251686,1,3,2,71
263653,1,3,3,71
213432,1,3,3,71
233957,2,3,2,71
259927,1,2,1,71
267593,2,2,2,71
242815,1,3,4,71
210951,2,2,4,71
268943,1,3,1,71
193910,1,3,3,71
242003,2,4,3,71
207440,1,3,3,71
203161,1,2,2,71
183346,1,3,3,71
238009,2,3,3,71
218208,1,3,3,71
233529,1,3,3,71
184144,2,2,4,71
239845,1,3,3,71
267626,1,3,2,71
277840,2,3,2,71
210723,2,2,3,71
265983,1,2,1,71
225868,2,2,1,71
254019,1,3,3,71
224404,1,3,3,71
230764,1,4,4,71
211327,1,2,1,71
70845,1,3,3,71
275775,1,2,3,71
271196,1,3,3,71
235970,1,3,3,71
53110,2,3,1,71
262262,1,2,1,71
262868,1,3,2,71
225668,1,3,3,71
220475,1,3,2,71
250842,1,3,1,71
212192,1,4,3,71
223867,2,3,4,71
233409,1,2,2,71
204451,1,3,2,71
263556,1,3,2,71
194354,2,3,3,71
226430,1,4,4,71
216349,2,2,4,71
222045,1,3,2,71
248470,1,4,2,71
198904,1,3,2,71
190942,1,3,2,71
222165,1,3,3,71
206423,1,2,2,71
233848,1,3,4,71
206115,1,4,2,71
256938,1,1,1,71
206198,2,3,2,71
219293,1,3,2,71
253305,1,3,2,71
233366,1,3,3,71
231835,1,3,2,71
243363,1,3,2,71
242542,1,3,3,71
71560,1,3,2,71
233602,1,3,3,71
265019,2,4,3,71
241859,1,3,1,71
225024,1,3,3,71
221488,1,5,3,71
209063,1,2,2,71
216270,1,3,3,71
199236,2,3,3,71
246968,1,3,3,71
219680,1,2,2,71
186101,1,3,2,71
183422,1,3,3,71
233286,1,3,1,71
204738,1,3,3,71
209613,1,3,3,71
272147,2,4,4,71
212381,2,3,3,71
213685,2,3,2,71
268673,1,3,3,71
242271,2,2,3,71
70832,2,3,3,71
206626,1,4,3,71
258782,1,3,2,71
232490,1,2,3,71
228410,1,2,1,71
239740,2,3,3,71
267293,1,3,2,71
277173,1,3,3,71
226592,2,3,3,71
277816,1,2,3,71
275919,1,3,2,71
198347,1,3,3,71
234640,1,3,3,71
221605,1,3,2,71
200741,1,3,3,71
237502,1,3,4,71
241226,1,3,3,71
266751,1,3,3,71
190324,1,3,2,71
272993,1,2,2,71
277451,1,3,3,71
201122,1,3,2,71
257970,1,3,3,71
261663,1,3,2,71
220075,1,3,3,71
272146,1,3,4,71
264728,2,2,2,71
223030,1,3,3,71
256970,2,3,3,71
248149,1,4,2,71
252081,1,2,1,71
244082,1,3,3,71
251292,1,3,1,71
242217,2,2,3,71
277869,1,3,3,71
256118,1,4,2,71
199413,1,3,3,71
225653,1,2,3,71
268488,1,3,3,71
248878,1,3,2,71
239045,2,2,3,71
233018,1,5,4,71
232065,1,3,1,71
259478,1,3,3,71
202088,1,3,3,71
232595,1,5,3,71
211946,1,2,1,71
222428,1,3,2,71
263804,1,2,2,71
221888,1,4,3,71
239919,1,3,2,71
221168,1,3,3,71
214977,1,3,3,71
256731,2,3,3,71
276345,1,3,3,71
276512,2,2,2,71
274732,1,3,2,71
268312,1,3,2,71
251429,1,3,2,71
259675,2,2,2,71
222636,1,3,3,71
253213,2,2,2,71
224389,2,3,3,71
232081,1,4,4,71
226772,1,3,2,71
237295,1,4,3,71
229900,1,3,2,71
199890,1,2,3,71
228007,2,4,3,71
234515,2,3,2,71
221201,2,3,3,71
204776,1,3,2,71
264869,1,4,3,71
200689,1,3,3,71
262669,1,3,3,71
72473,1,2,2,71
193247,1,3,1,71
215638,2,3,2,71
72754,2,4,4,71
235875,1,3,3,71
239631,1,3,3,71
239755,1,5,4,71
242160,1,3,2,71
246828,1,2,2,71
262862,1,3,1,71
242019,1,3,3,71
258946,1,3,2,71
233924,1,3,3,71
252598,1,3,3,71
269562,1,3,4,71
273280,2,2,3,71
261313,2,3,3,71
231258,1,2,1,71
255523,1,3,2,71
235636,2,4,3,71
220847,1,4,3,71
265465,2,3,2,71
236817,1,3,2,71
235161,1,3,3,71
230686,2,3,3,71
255611,1,4,3,71
219678,1,3,3,71
190531,2,4,2,71
210972,1,3,3,71
234333,1,3,3,71
241070,1,2,2,71
276771,1,3,3,71
231027,1,4,4,71
224921,2,2,3,71
277244,1,3,2,71
188968,1,2,1,71
274465,1,3,3,71
272231,1,2,2,71
167663,1,3,3,71
224104,1,3,3,71
253268,1,3,3,71
243312,1,3,2,71
255461,1,3,3,71
233790,1,3,2,71
199550,2,3,2,71
255878,1,2,3,71
246594,1,3,3,71
259750,1,3,2,71
243392,1,3,3,71
227667,1,4,3,71
253036,2,2,4,71
265801,1,3,3,71
189324,1,2,1,71
267209,1,2,2,71
209729,1,4,4,71
225974,2,3,2,71
234134,1,3,2,71
248777,1,3,3,71
221569,1,3,2,71
263854,1,3,2,71
246817,1,3,2,71
253294,1,3,2,71
259883,1,4,3,71
259215,1,3,2,71
233201,1,3,2,71
215615,1,3,3,71
258769,1,3,2,71
224977,1,3,1,71
212879,2,3,3,71
247648,2,3,3,71
248201,1,3,3,71
254824,1,4,3,71
214988,1,3,3,71
232765,1,3,3,71
244938,2,3,2,71
232120,1,3,3,71
213620,1,3,3,71
272116,1,3,3,71
253012,1,3,1,71
272180,2,3,3,71
247933,1,2,4,71
248820,1,3,3,71
258139,1,3,3,71
226035,1,1,3,71
232296,1,3,2,71
241588,1,3,3,71
215132,1,2,1,71
219774,1,3,3,71
207956,1,3,3,71
271219,1,5,3,71
243353,1,5,3,71
247156,1,3,3,71
219546,1,3,2,71
233207,1,4,2,71
268475,1,3,2,71
267370,1,3,2,71
238749,2,2,2,71
261422,1,3,2,71
205054,2,3,3,71
229753,2,3,3,71
273626,2,2,3,71
257075,1,4,3,71
237704,2,3,1,71
261144,1,2,1,71
237626,1,3,2,71
256658,1,4,3,71
204850,1,3,3,71
273469,2,3,3,71
225317,1,3,3,71
240240,1,4,3,71
218745,1,3,3,71
251756,2,3,3,71
224890,1,4,4,71
251287,2,3,3,71
180903,1,4,3,71
263649,1,3,2,71
238363,1,4,3,71
200054,1,3,3,71
185349,1,3,3,71
202113,1,3,3,71
247258,1,3,3,71
233735,1,4,4,71
239712,2,4,4,71
215139,1,2,2,71
258819,1,3,4,71
275388,2,2,3,71
261647,1,3,2,71
255460,1,4,4,71
271461,2,1,2,71
241710,2,3,2,71
269276,2,4,3,71
272137,1,3,3,71
