id_player,player_abilities
263908,
251573,Long Ball Pass
279709,Pinged Pass
279709,Slide Tackle
272021,Cross Claimer
227201,
265947,Technical
265947,Quick Step
231207,Long Ball Pass
231207,Block
272114,
220534,Block
220534,Intercept
220534,Aerial
226370,Dead Ball
226370,Incisive Pass
226370,Whipped Pass
226370,Technical
230767,
210463,Power Shot
210463,Rapid
210463,Quick Step
271860,Long Ball Pass
271860,Footwork
271860,Far Reach
269136,Finesse Shot
269136,Long Ball Pass
269136,Press Proven
235413,
231969,Power Shot
231969,Incisive Pass
231969,Technical
225439,
219145,Power Header
219145,Block
219145,Anticipate
262460,Finesse Shot
262460,Tiki Taka
262460,Jockey
262460,Anticipate
262460,Press Proven
264950,Technical
264950,Flair
264950,Quick Step
228708,Long Ball Pass
228708,Block
228708,Intercept
228708,Aerial
255475,Finesse Shot
255475,Technical
255475,Flair
255475,Trickster
243776,Slide Tackle
243282,Whipped Pass
243282,Technical
254551,Finesse Shot
254551,Technical
254551,First Touch
224836,Far Throw
224836,Cross Claimer
242201,Press Proven
242201,Relentless
252259,Incisive Pass
252259,Technical
252259,First Touch
231628,Rapid
240947,Jockey
240947,Anticipate
255000,Finesse Shot
255000,Quick Step
214026,Rapid
214026,Quick Step
264388,Incisive Pass
264388,Technical
264388,First Touch
215363,Long Ball Pass
215363,Footwork
215363,Far Reach
272505,Power Shot
272505,Rapid
272505,Flair
272505,Quick Step
235467,Technical
235467,Trivela
264846,
240833,Technical
240833,Flair
240833,First Touch
240833,Trivela
240833,Acrobatic
162347,Long Ball Pass
162347,Trivela
246340,Power Shot
246340,Rapid
246340,Flair
246340,Quick Step
206003,Far Reach
244380,
216466,Whipped Pass
216466,Jockey
216466,Block
216466,Slide Tackle
236403,Block
236403,Bruiser
257290,Rapid
267371,Long Ball Pass
267371,Bruiser
219732,Rapid
219732,Flair
246863,Block
246863,Technical
246863,Flair
246863,Aerial
230084,Flair
230084,Trivela
210697,Intercept
246317,Power Header
246317,Long Ball Pass
246317,Bruiser
240900,Intercept
240900,Slide Tackle
240900,Aerial
240716,
267237,Power Header
176550,
259524,
215455,Power Header
215455,Technical
215455,Flair
215455,First Touch
193601,Power Header
193601,Intercept
193601,Aerial
227349,
224081,Long Ball Pass
224081,Intercept
224081,Slide Tackle
224574,Technical
224574,Relentless
224574,Trivela
272135,Finesse Shot
272135,Technical
206467,Finesse Shot
206467,Incisive Pass
206467,Technical
206467,First Touch
207791,
244622,Power Header
244622,Rapid
244622,Quick Step
244622,Relentless
265854,Long Ball Pass
265854,Relentless
265854,Aerial
210513,Finesse Shot
210513,Dead Ball
210513,Technical
210513,Flair
272224,Intercept
272224,Anticipate
272224,Slide Tackle
272224,Bruiser
272224,Relentless
236355,Jockey
236355,Intercept
236355,Anticipate
236355,Slide Tackle
236355,Long Throw
230658,Press Proven
230658,Trivela
245279,Rapid
264915,Long Ball Pass
264915,Footwork
264915,Far Reach
247729,Dead Ball
247729,Press Proven
253473,Jockey
267388,
267372,Anticipate
193352,Long Throw
223816,Chip Shot
215699,Intercept
215699,Rapid
231627,Rapid
231627,Flair
231627,Quick Step
240225,Far Throw
234171,Technical
271943,1v1 Close Down
219932,
235173,Bruiser
235173,Press Proven
219792,Long Ball Pass
219792,Relentless
277797,Chip Shot
252143,Finesse Shot
252143,Technical
252143,Flair
198950,Technical
198950,Trivela
224041,Far Throw
224041,Footwork
257876,Long Ball Pass
257876,Anticipate
257876,Press Proven
199641,Far Reach
230065,Slide Tackle
230065,Technical
216816,Power Header
233500,Finesse Shot
233500,Rapid
233500,Flair
233500,Trickster
241042,Slide Tackle
241042,Bruiser
240273,Finesse Shot
240273,Technical
227232,Power Header
227232,Relentless
227232,Aerial
265695,Finesse Shot
265695,Incisive Pass
265695,Technical
216065,
226853,Long Ball Pass
226853,Intercept
226853,Quick Step
226853,Aerial
257191,Power Shot
257191,Long Ball Pass
257191,Intercept
257191,Relentless
257191,Trivela
257191,Aerial
212207,Power Shot
212207,Incisive Pass
212207,Long Ball Pass
212207,Technical
212207,Trivela
250955,Anticipate
262089,
226350,Chip Shot
226350,Power Header
236593,Finesse Shot
236593,Incisive Pass
236593,Technical
236593,Flair
204497,Finesse Shot
204497,Dead Ball
204497,Incisive Pass
204497,Long Ball Pass
204497,Press Proven
204497,Relentless
204497,Trivela
259913,
242916,Dead Ball
242916,Whipped Pass
242916,Long Throw
256325,Intercept
256325,Anticipate
228946,Rapid
275808,Incisive Pass
275808,Press Proven
272020,
272206,Block
272206,Slide Tackle
268421,Finesse Shot
257278,Power Header
257278,Aerial
258704,Block
258704,Intercept
258704,Aerial
265277,
256853,Power Shot
256853,Incisive Pass
256853,Technical
256853,Flair
256853,First Touch
256853,Trivela
208137,Long Ball Pass
208137,Press Proven
208137,Aerial
173030,Tiki Taka
173030,Technical
173030,Flair
256769,Whipped Pass
232223,Rapid
211368,Rapid
211368,Trickster
211368,Quick Step
264924,Power Header
264924,Long Ball Pass
264924,Anticipate
248728,
272061,Deflector
219585,
242453,Block
242453,Aerial
208830,Chip Shot
146947,Long Ball Pass
146947,Bruiser
265040,Cross Claimer
260407,Technical
260407,Flair
260407,Quick Step
260407,Trivela
260407,Acrobatic+
267376,Bruiser
267376,Aerial
223689,Power Header
206591,Whipped Pass
206591,Jockey
206591,Rapid
206591,Flair
237329,Finesse Shot
237329,Press Proven
254566,Rapid
254566,Flair
254566,First Touch
254566,Relentless
254566,Trivela
254566,Acrobatic
231838,Slide Tackle
260466,Jockey
260466,Intercept
260466,Slide Tackle
258781,Jockey
258781,Block
238476,Power Header
238476,Bruiser
238476,Aerial
262113,Rapid
252059,Relentless
275976,Incisive Pass
275976,Long Ball Pass
260779,Technical
260779,Flair
204539,Power Shot
204539,Whipped Pass
204539,Rapid
236898,
224258,Slide Tackle
224258,Aerial
264862,
213418,Power Header
233029,Jockey
233029,Block
233029,Slide Tackle
233029,Flair
233029,Press Proven
233029,Relentless
242380,Jockey
242380,Bruiser
242380,Press Proven
223249,
232244,Power Shot
232244,Slide Tackle
232244,First Touch
232244,Relentless
230978,
225475,Power Shot
225475,Block
225475,Technical
207664,Trivela
225508,Slide Tackle
269312,Finesse Shot
269312,Technical
188803,Finesse Shot
237239,Dead Ball
237239,Whipped Pass
237239,Trivela
245253,Block
245253,Slide Tackle
245253,Relentless
272449,Intercept
242374,Rapid
275813,Bruiser
268573,Long Ball Pass
268573,Block
268573,Bruiser
268573,Aerial
241436,Acrobatic
227186,Far Throw
227186,Footwork
227186,Cross Claimer
259265,Finesse Shot
259265,Power Shot
259265,Whipped Pass
259265,Technical
262842,Finesse Shot
262842,Incisive Pass
262842,Technical
262842,Flair
262842,First Touch
243647,
245873,Aerial
216258,Rapid
216258,Quick Step
223790,Rapid
247229,Whipped Pass
247229,Rapid
247229,Quick Step
203747,Rapid
272094,Dead Ball
272094,Press Proven
222227,Intercept
222227,Press Proven
222227,Relentless
222227,Trivela
228092,Pinged Pass
242660,Slide Tackle
267251,
264896,Whipped Pass
264896,Rapid
264896,Flair
264896,Trivela
264671,
264058,
219862,
253157,Technical
266947,Press Proven
222041,Power Shot
222041,Flair
222041,First Touch
258746,Anticipate
258746,Slide Tackle
258746,Long Throw
234711,Finesse Shot
234711,Whipped Pass
234711,Technical
210044,Power Header
210044,Block
210044,Intercept
210044,Aerial
244257,Finesse Shot
244385,Far Throw
244385,Cross Claimer
193476,Dead Ball
193476,Incisive Pass
193476,Technical
193476,Flair
193476,First Touch
193476,Trickster
243631,
238230,Rapid
266996,Chip Shot
247725,Whipped Pass
247725,Block
247725,Intercept
247725,Long Throw
264875,Jockey
264875,Anticipate
272131,Block
272131,Intercept
223061,Technical
223061,Flair
223061,Quick Step
227384,
224019,Long Ball Pass
224019,Slide Tackle
213884,Relentless
266097,Rapid
266949,Slide Tackle
214009,Long Ball Pass
214009,Intercept
214009,Anticipate
214009,Relentless
228151,Pinged Pass
228151,First Touch
228151,Relentless
233630,Finesse Shot
233630,Power Header
233630,Trivela
237135,Finesse Shot
237135,Technical
218339,Press Proven
205923,Block
246685,Dead Ball
246685,Whipped Pass
246685,Intercept
251479,Long Ball Pass
251479,Whipped Pass
251479,Jockey
275948,Power Header
275948,Pinged Pass
275948,Anticipate
206058,
259516,Intercept
269493,Block
269493,Anticipate
254262,Long Ball Pass
264985,Power Header
264985,Intercept
193283,Slide Tackle
193283,Bruiser
238160,Power Header
238160,Jockey
238160,Slide Tackle
238160,Aerial
237254,Finesse Shot
237254,Technical
237254,Aerial
230578,
246870,Anticipate
246870,Slide Tackle
246870,Bruiser
248573,Rapid
258316,Finesse Shot
258316,Rapid
258316,Trivela
244892,Technical
244892,Flair
228687,Finesse Shot
228687,Power Header
228687,Press Proven
228687,Trivela
271421,Technical
271421,Flair
220407,Far Throw
220407,Cross Claimer
238050,Finesse Shot
238050,Technical
238050,Flair
238050,Trickster
238050,Quick Step
238050,Acrobatic
257289,Technical
257504,Flair
257470,Rapid
257470,Flair
257470,Quick Step
272125,Finesse Shot
272125,Technical
272125,First Touch
221491,Slide Tackle
252339,Bruiser
243403,Finesse Shot
243403,Dead Ball
243403,Whipped Pass
243403,First Touch
265055,Block
235036,Long Ball Pass
260823,Flair
260823,Press Proven
260823,Trivela
267680,Power Shot
267680,Technical
267680,Flair
252935,Power Shot
252935,Long Ball Pass
252935,Tiki Taka
252935,Technical
246351,
199247,Slide Tackle
267673,Flair
267673,Press Proven
206306,Long Ball Pass
219841,Long Throw
265301,Block
203551,
268683,Power Header
268683,Relentless
226456,Technical
226456,Trivela
242633,Jockey
242633,Block
242633,Intercept
242633,Anticipate
216194,Bruiser
259532,Long Ball Pass
259532,Cross Claimer
266551,
212245,
246785,Technical
246785,Flair
268804,Jockey
268804,Block
268804,Slide Tackle
246113,Rapid
246113,Quick Step
246113,Relentless
226515,Power Shot
226515,Block
226515,Intercept
274288,Incisive Pass
274288,Technical
274288,Flair
274288,First Touch
274288,Trivela
211515,
258607,
270571,Power Shot
270571,Dead Ball
270571,Incisive Pass
270571,Flair
247500,
267367,Long Ball Pass
241049,Jockey
202201,Long Ball Pass
220633,Rapid
193474,Intercept
193474,Slide Tackle
239367,Finesse Shot
239367,Chip Shot
239367,Pinged Pass
239367,Technical
239367,Flair
210665,Long Ball Pass
210665,Aerial
234741,Incisive Pass
234741,Long Ball Pass
234741,Flair
234741,Press Proven
234741,Trivela
228518,Jockey
228518,Slide Tackle
228518,Bruiser
228518,Aerial
232097,Technical
232097,Flair
232097,Trickster
232080,Pinged Pass
232080,Technical
232080,Flair
264988,Relentless
264988,Aerial
255742,Power Shot
255742,Incisive Pass
255742,Pinged Pass
255742,Technical
255742,Flair
255742,First Touch
255742,Relentless
224885,Dead Ball
224885,Whipped Pass
224885,Intercept
224885,Bruiser
246158,Footwork
246158,Deflector
189472,
215251,Cross Claimer
215251,Deflector
267203,Long Ball Pass
272337,Technical
248808,
246618,
251116,Long Ball Pass
251116,Slide Tackle
247512,Power Header
247512,Technical
247512,Aerial
248729,Rapid
248729,Flair
248729,Quick Step
233152,Block
252931,Finesse Shot
252931,Incisive Pass
252931,Technical
252931,Flair
241509,Flair
235167,Anticipate
208330,Pinged Pass
208330,Long Ball Pass
208330,Technical
208330,Flair
208330,Trivela
231237,1v1 Close Down
248827,
265896,Intercept
265896,Anticipate
257771,Dead Ball
257771,Whipped Pass
257771,Anticipate
257771,Relentless
239890,Power Header
239890,Intercept
239890,Slide Tackle
239890,Bruiser
203605,Slide Tackle
195038,Incisive Pass
195038,Whipped Pass
195038,Technical
232446,Incisive Pass
232446,Long Ball Pass
232446,Technical
241491,Technical
241491,Flair
241491,Quick Step
231836,Power Shot
231836,Technical
231836,Flair
231836,Trickster
231836,Trivela
231836,Acrobatic
226229,Bruiser
224520,Power Shot
224520,Technical
224520,Flair
224520,Quick Step
264904,Incisive Pass
264904,Technical
264904,Flair
264904,Trickster
264904,Trivela
265693,Block
267320,Incisive Pass
267320,Press Proven
257540,Rapid
250723,Power Shot
250723,Pinged Pass
250723,Technical
250723,Flair
246267,Footwork
235866,Rapid
242948,
233301,
244067,
231691,Far Throw
231691,Cross Claimer
204105,Long Ball Pass
204105,Whipped Pass
204105,Long Throw
272119,Aerial
267653,
248219,Finesse Shot
248219,Anticipate
248219,Flair
248219,Press Proven
221671,Finesse Shot
221671,Technical
221671,Relentless
247204,Slide Tackle
247204,Relentless
220440,
269959,Far Throw
269959,Far Reach
271574,Block
247116,
237161,
224030,Relentless
277179,
264238,Rapid
265894,Rapid
265894,Long Throw
220837,Block
220837,Anticipate
212474,Power Shot
212474,Incisive Pass
212474,Pinged Pass
237629,Dead Ball
237629,Long Ball Pass
216199,Block
216199,Anticipate
216199,Slide Tackle
238041,Slide Tackle
230800,Power Shot
201143,Power Header
201143,Slide Tackle
234078,Technical
173521,Power Header
173521,Aerial
266160,Intercept
243558,Bruiser
253242,
205288,Far Throw
205288,Far Reach
212491,Whipped Pass
212491,Bruiser
208364,Long Ball Pass
208364,Block
239356,Long Ball Pass
239356,Slide Tackle
239356,Relentless
229528,Long Ball Pass
264930,Jockey
264930,Anticipate
225783,Rapid
225783,Flair
225783,Quick Step
210625,Jockey
210625,Slide Tackle
210625,Rapid
210625,Long Throw
243262,Block
246568,Press Proven
246568,Long Throw
265039,Long Ball Pass
265039,Anticipate
236679,Incisive Pass
236679,Long Ball Pass
236679,Technical
236679,Flair
267222,
240663,
261616,Whipped Pass
202371,Trivela
220523,Power Header
220523,Jockey
220523,Bruiser
205953,Pinged Pass
205953,Bruiser
205953,Relentless
240915,Whipped Pass
240915,Block
245834,
229541,Footwork
231340,Long Throw
216475,Power Shot
216475,Rapid
216475,Trivela
205566,Intercept
205566,Slide Tackle
205566,Rapid
197975,Long Ball Pass
197975,Anticipate
197975,Slide Tackle
197975,Bruiser
234147,Flair
228732,Bruiser
267223,Incisive Pass
224883,Power Header
224883,Aerial
265850,
235432,Relentless
206085,
244797,Aerial
247138,Finesse Shot
247138,First Touch
265258,Rapid
255533,
235569,Technical
235569,Flair
234943,Incisive Pass
234943,Technical
240453,Block
240453,Intercept
240453,Aerial
225859,Long Ball Pass
225859,Long Throw
235244,Power Header
235244,Long Ball Pass
235244,Block
235244,Bruiser
235244,Aerial
236988,Chip Shot
275969,Incisive Pass
275969,Long Ball Pass
275969,First Touch
241771,Finesse Shot
241771,Incisive Pass
241771,Technical
241771,Trivela
185427,Far Throw
234035,
224241,Long Ball Pass
224241,Far Throw
224241,Far Reach
212382,Power Header
212382,Flair
212382,Aerial
227884,Jockey
227884,Block
227884,Bruiser
227884,Rapid
227884,Quick Step
265052,Power Header
265052,Long Ball Pass
264959,
235407,Bruiser
265859,Power Shot
265859,Anticipate
265859,Press Proven
247643,Pinged Pass
247643,Long Ball Pass
247643,Intercept
247643,Aerial
258976,Anticipate
258976,Rapid
254840,Block
254840,Anticipate
254840,Bruiser
254840,Aerial
240654,Rapid
265085,Incisive Pass
265085,Intercept
265085,Technical
265085,Relentless
273404,Technical
273404,Relentless
272099,Technical
272099,Quick Step
205070,Rapid
263617,Long Ball Pass
263617,Slide Tackle
228595,Relentless
208462,Power Header
208462,Long Ball Pass
208462,Block
208462,Slide Tackle
208462,Bruiser
208462,Aerial
252144,
230601,First Touch
230601,Aerial
265952,Long Ball Pass
265952,Whipped Pass
265952,Technical
265952,Flair
265952,Long Throw
228805,Power Header
228805,Aerial
24630,Far Throw
258885,Long Ball Pass
258885,Far Throw
258885,Cross Claimer
258885,Deflector
241850,First Touch
250954,
199339,Long Ball Pass
199339,Far Throw
199339,Footwork
235008,Finesse Shot
235008,Incisive Pass
235008,Slide Tackle
235008,Flair
275771,
256008,Long Ball Pass
256008,Bruiser
189505,Finesse Shot
189505,Tiki Taka
189505,First Touch
189505,Trivela
198451,
201862,Long Ball Pass
201862,Slide Tackle
201862,Bruiser
201862,Aerial
276589,Rapid
276589,Flair
276589,Quick Step
267244,Cross Claimer
267244,Far Reach
226988,
211320,
241867,Block
241867,Intercept
241867,Anticipate
241867,Bruiser
241867,Quick Step
239250,
245209,Slide Tackle
245209,Bruiser
245209,Relentless
259480,Press Proven
244391,Power Shot
244391,Rapid
244391,Quick Step
244915,Long Throw
234679,Long Ball Pass
234679,Jockey
234679,Long Throw
234679,Aerial
210896,Press Proven
230964,Chip Shot
230964,Power Header
273106,Long Ball Pass
273106,Flair
224394,Chip Shot
224394,Technical
224394,Flair
224394,Trivela
235353,Rapid
235353,Quick Step
241236,Flair
247182,Jockey
247182,Block
247182,Bruiser
190745,Footwork
216820,Rapid
216820,Flair
216820,Quick Step
243771,1v1 Close Down
242238,Jockey
242238,Block
242238,Intercept
246791,Technical
265092,
246431,Technical
207884,Jockey
207884,Intercept
207884,Anticipate
207884,Aerial
267373,
265254,Far Throw
265254,Deflector
221909,Footwork
265060,Power Header
265060,Long Ball Pass
206413,Slide Tackle
265079,Long Ball Pass
265079,Intercept
265079,Bruiser
265079,Long Throw
235949,Incisive Pass
235949,Whipped Pass
235949,Technical
186537,Power Header
251337,
228630,Far Throw
266598,Incisive Pass
266598,Bruiser
266598,Aerial
251954,Incisive Pass
251954,Rapid
251954,First Touch
251954,Quick Step
251954,Trivela
213242,Intercept
237477,Technical
251616,Jockey
251616,Anticipate
251616,Aerial
237328,Rapid
237328,Quick Step
266254,
216266,Intercept
216266,Long Throw
266962,Rapid
266962,Quick Step
219683,Long Ball Pass
219683,First Touch
236648,
227234,Pinged Pass
227234,Bruiser
227234,Press Proven
227234,Relentless
267660,Technical
267660,Quick Step
267660,Relentless
267660,Aerial
207948,Rapid
207948,Flair
206545,
265332,Long Ball Pass
235889,Whipped Pass
235889,Rapid
235889,Flair
261204,Technical
261204,Flair
229158,Dead Ball
229158,Incisive Pass
229158,Long Ball Pass
229158,Whipped Pass
229158,Press Proven
258908,
208004,
258498,
269859,Block
269859,Anticipate
202849,Power Header
202849,Bruiser
200610,Power Shot
200610,Trivela
227927,
207616,Anticipate
207616,Aerial
247792,Jockey
247792,Technical
247792,Flair
247792,Trivela
186146,
223686,Cross Claimer
223686,Deflector
226976,Block
226976,Bruiser
243057,Long Ball Pass
265263,
253417,Incisive Pass
253417,Long Ball Pass
253417,Anticipate
253417,Aerial
222400,
264921,Relentless
192123,
236830,Press Proven
236830,Trivela
251377,Power Shot
251377,Incisive Pass
251377,Whipped Pass
251377,Technical
251377,Flair
251377,Trivela
227370,Long Ball Pass
227370,Far Throw
262925,Long Ball Pass
262925,Whipped Pass
262925,Flair
237055,Technical
237055,Flair
206493,Long Ball Pass
206493,Block
206493,Intercept
206493,Aerial
213367,Long Ball Pass
248564,Technical
248564,Flair
248564,Quick Step
248564,Trivela
226093,Power Shot
229375,
224656,Quick Step
224656,Long Throw
238545,Acrobatic
259191,Finesse Shot
259191,Technical
259191,Flair
272733,Incisive Pass
272733,Intercept
272733,Anticipate
272733,Press Proven
272733,Relentless
267199,
275581,
266797,Jockey
266797,Bruiser
206219,
223302,Incisive Pass
223302,Technical
223302,Flair
223302,First Touch
223302,Relentless
264697,Chip Shot
264697,Rapid
264697,Quick Step
235735,
183108,Bruiser
183108,Press Proven
183108,Long Throw
254243,Technical
234906,Technical
219553,Power Shot
219553,Dead Ball
219553,Incisive Pass
258930,Rapid
263396,Block
263396,Intercept
272259,Technical
221841,Finesse Shot
264699,Incisive Pass
264699,Tiki Taka
197756,Press Proven
207790,Power Header
207790,Pinged Pass
207790,Long Ball Pass
207790,First Touch
245598,Anticipate
267505,
264876,Finesse Shot
264876,Whipped Pass
264876,Technical
198951,
250789,Technical
257208,Technical
257208,Flair
246690,Chip Shot
246690,Flair
225200,Technical
226339,
246672,Technical
212269,Bruiser
212269,Press Proven
212269,Trivela
235456,Relentless
241607,Intercept
241607,Relentless
246258,Flair
246258,Press Proven
264944,Incisive Pass
252794,Incisive Pass
252794,Anticipate
252794,Technical
252794,Flair
252794,First Touch
252794,Trivela
205069,Whipped Pass
244238,Block
244238,Aerial
216939,Long Ball Pass
216939,Cross Claimer
255074,
186200,
264298,Block
264298,Relentless
210358,Far Throw
210358,Cross Claimer
244390,Rapid
244390,Flair
215048,
266032,Rapid
266032,Flair
266032,Quick Step
272054,Anticipate
272054,Aerial
195202,
225263,Bruiser
265865,Technical
265865,Flair
265865,Trickster
265865,Quick Step
265865,Trivela
262402,Anticipate
242795,Block
263829,
256094,
213868,Aerial
233965,Rapid
233965,Long Throw+
261785,Whipped Pass
146562,Incisive Pass
146562,Tiki Taka
146562,Technical
146562,Flair
157970,
224490,
242426,Rapid
242426,Quick Step
235029,Finesse Shot
235029,Chip Shot
241026,Flair
225667,Finesse Shot
225667,Incisive Pass
225667,Flair
267365,
251570,Chip Shot
251570,Incisive Pass
251570,Technical
251570,First Touch
251570,Trickster
251570,Trivela
251570,Flair+
252541,
242908,Technical
265650,Jockey
265650,Anticipate
185144,Power Header
248484,Anticipate
232770,Dead Ball
232770,Incisive Pass
232770,Intercept
235781,Bruiser
163489,Far Throw
262866,
215798,Rapid
237442,Long Ball Pass
246919,
198946,
171791,Power Header
171791,Slide Tackle
275070,
263673,Pinged Pass
263673,Footwork
263673,Deflector
269208,Block
269208,Intercept
272014,Slide Tackle
272014,Bruiser
203502,Flair
203502,Relentless
213374,Intercept
213374,Aerial
265878,Long Ball Pass
252442,Intercept
252442,Long Throw
211591,Flair
212501,
229542,
213814,Technical
254088,Technical
254088,Flair
238227,Rapid
238227,Quick Step
220820,Long Ball Pass
220820,Far Throw
220820,Footwork
207935,Long Ball Pass
207935,Far Throw
199103,Deflector
231227,Long Ball Pass
231227,Flair
232787,Power Shot
232787,Dead Ball
208135,
267298,
240097,
189060,Slide Tackle
215502,Deflector
260105,
233926,Jockey
233926,Block
233926,Slide Tackle
233866,Chip Shot
233866,Flair
226168,Bruiser
153048,Dead Ball
153048,Incisive Pass
153048,Trivela
262745,
241775,Long Ball Pass
241775,Intercept
241775,Anticipate
241775,Slide Tackle
241775,Quick Step
241775,Aerial
219953,Dead Ball
219953,Whipped Pass
219953,Technical
226385,Rapid
265350,Long Ball Pass
271019,
214040,Intercept
214040,Rapid
214040,First Touch
214040,Trivela
195272,Long Throw
265875,Long Ball Pass
232805,Jockey
232805,Block
232805,Intercept
232805,Slide Tackle
265833,Slide Tackle
211269,Incisive Pass
211269,Jockey
211269,Technical
241487,
268261,Technical
268261,Flair
237595,Long Ball Pass
237595,Jockey
237595,Slide Tackle
265377,
226789,Incisive Pass
230564,Technical
230564,Flair
243657,Incisive Pass
243657,Slide Tackle
272232,Slide Tackle
272232,Bruiser
238277,Finesse Shot
238277,Incisive Pass
238277,Press Proven
252937,Incisive Pass
252937,Technical
252937,Flair
245992,
225793,
265879,Jockey
265879,Intercept
245597,Block
199669,Long Ball Pass
199669,Jockey
199669,Block
199669,Intercept
199669,Aerial
228383,Far Throw
228383,Cross Claimer
248602,Long Ball Pass
248602,Aerial
256949,Incisive Pass
256949,Technical
256949,Flair
232099,Pinged Pass
232099,Intercept
232099,Slide Tackle
232099,Bruiser
232099,Aerial
256548,Finesse Shot
256548,Power Shot
256548,Whipped Pass
256548,Rapid
227785,Whipped Pass
227785,Trivela
266436,Incisive Pass
266436,Long Ball Pass
266436,Flair
266436,Aerial
240458,
241707,
227222,Slide Tackle
227222,Long Throw
233125,Tiki Taka
233125,Press Proven
233125,Relentless
252793,Long Ball Pass
265116,Intercept
265116,Technical
265116,Aerial
225316,Aerial
268621,Jockey
205590,
199897,Anticipate
199897,Slide Tackle
199897,Press Proven
267219,Deflector
266922,Power Shot
266922,Slide Tackle
266922,Press Proven
266922,Relentless
244108,
245877,Long Ball Pass
245877,Block
245877,Intercept
234727,Intercept
234727,Aerial
185195,
228861,Power Shot
228861,First Touch
228861,Aerial
270141,
257889,Intercept
257889,Bruiser
232104,Rapid
232104,Quick Step
265931,Block
212432,Footwork
212432,Far Reach
256107,Jockey
256107,Relentless
231554,
188400,Long Ball Pass
188400,Footwork
188400,Deflector
239096,Anticipate
207599,Long Ball Pass
207599,Aerial
261539,
231512,Long Ball Pass
231512,Jockey
231512,Long Throw
270525,Technical
211999,Bruiser
180283,Incisive Pass
180283,Pinged Pass
180283,Long Ball Pass
180283,Press Proven
235458,Power Header
235458,Long Ball Pass
235458,Intercept
235458,Bruiser
250941,Rapid
239364,Cross Claimer
212212,Intercept
212212,Slide Tackle
212212,Bruiser
212212,Relentless
239028,Rapid
239028,Flair
259633,Incisive Pass
259633,Technical
259633,Flair
259633,First Touch
272338,Incisive Pass
272338,Whipped Pass
251392,Block
251392,Slide Tackle
251392,Relentless
259762,
277839,
257536,Bruiser
267235,Long Ball Pass
267235,Tiki Taka
267235,Block
234983,Incisive Pass
234983,Bruiser
234983,Relentless
242418,Rapid
242418,Quick Step
188988,Flair
226777,
238756,
275917,
203487,Power Header
203487,Slide Tackle
267207,
263620,
257111,Power Header
276468,
215228,Power Header
215228,Long Ball Pass
215228,Bruiser
215228,Aerial
245741,Finesse Shot
245741,Technical
245741,Flair
245741,Quick Step
205855,Flair
205855,First Touch
205855,Trivela
272055,Anticipate
228312,Whipped Pass
228312,Press Proven
243478,Press Proven
254894,Finesse Shot
254894,First Touch
234686,
251942,Anticipate
251942,Bruiser
238072,Finesse Shot
238072,Intercept
238072,Slide Tackle
238072,Aerial
265121,Finesse Shot
265121,Whipped Pass
265121,Bruiser
265121,Technical
265121,Trivela
230117,Long Ball Pass
230117,Far Throw
230117,Cross Claimer
275811,Cross Claimer
275811,Deflector
236699,Incisive Pass
267369,
261659,Intercept
261659,Bruiser
242392,Jockey
242392,Bruiser
244480,
272340,
225782,Rapid
226797,Dead Ball
226797,Incisive Pass
226797,Pinged Pass
226797,Whipped Pass
239978,Incisive Pass
239978,Technical
239978,Flair
239978,Quick Step
229575,
214968,Long Ball Pass
214968,Flair
214968,Trivela
208224,Incisive Pass
208224,First Touch
272200,Technical
206654,Power Header
206654,Long Ball Pass
206654,Intercept
235813,Power Shot
235813,Incisive Pass
235813,Tiki Taka
235813,Relentless
256942,Block
256942,Intercept
256942,Bruiser
256942,Relentless
264923,Block
226377,Power Shot
226377,Long Ball Pass
226377,Technical
226377,Flair
226377,First Touch
226377,Trickster
234826,Finesse Shot
234826,Chip Shot
234826,Power Header
234826,Aerial
243311,Cross Claimer
208620,Long Ball Pass
208620,Slide Tackle
246708,
212187,Whipped Pass
212187,Anticipate
212187,Slide Tackle
211061,Finesse Shot
211061,Dead Ball
211061,Technical
211061,Flair
267261,Long Ball Pass
267261,Slide Tackle
212204,Long Ball Pass
212204,Block
212204,Aerial
261082,Technical
261082,First Touch
198861,
240938,Rapid
241050,Long Ball Pass
267273,Cross Claimer
267325,Whipped Pass
138412,
259694,Bruiser
259694,Long Throw
245833,Tiki Taka
245833,Intercept
245833,Anticipate
273227,Technical
254247,Power Header
254247,Aerial
267358,
272217,Rapid
272217,Quick Step
244270,
246899,Long Ball Pass
246899,Jockey
246899,Technical
246899,Flair
246899,Trivela
272167,Slide Tackle
202873,Far Throw
202873,Footwork
264337,Flair
264337,Acrobatic+
233164,Long Ball Pass
233164,Far Throw
233164,Cross Claimer
253177,Rapid
253177,Quick Step
202078,Technical
230965,Anticipate
230965,Rapid
230965,Relentless
230965,Trivela
233631,Rapid
233631,Flair
233631,Quick Step
261188,Technical
261188,Flair
257980,Rapid
267341,
231448,Technical
231448,Flair
234570,Power Shot
234570,Technical
234570,Flair
234570,First Touch
234570,Trickster
234570,Trivela
226662,Intercept
264257,Rapid
253510,
256854,
244603,
262880,
234045,Rapid
234045,Quick Step
258168,Anticipate
258937,
242287,Rapid
242287,Quick Step
265047,Anticipate
255125,Incisive Pass
255125,First Touch
241162,Rapid
241162,Flair
212715,Technical
212715,Flair
240493,
243237,
211241,Block
259139,Technical
233061,Technical
244206,Power Header
