id_player,diff_acceleration,diff_agility,diff_jumping,diff_stamina,diff_strength,diff_aggression,diff_balance,diff_ballControl,diff_composure,diff_crossing,diff_curve,diff_def,diff_defensiveAwareness,diff_dri,diff_dribbling,diff_finishing,diff_freeKickAccuracy,diff_gkDiving,diff_gkHandling,diff_gkKicking,diff_gkPositioning,diff_gkReflexes,diff_headingAccuracy,diff_interceptions,diff_longPassing,diff_longShots,diff_pac,diff_pas,diff_penalties,diff_phy,diff_positioning,diff_reactions,diff_sho,diff_shortPassing,diff_shotPower,diff_slidingTackle,diff_sprintSpeed,diff_standingTackle,diff_vision,diff_volleys
233529,0,0,0,-4,0,0,0,0,1,0,0,-1,1,0,0,-3,0,0,0,0,0,0,0,-3,-3,0,0,-3,0,-1,2,1,-1,-3,0,0,0,0,-3,4
184144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239845,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
267626,2,3,4,8,7,8,1,5,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,3,2,4,1,1,3,8,0,2,3,3,12,4,0,6,0,0
277840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225868,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
254019,3,3,3,4,2,0,3,5,5,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,4,2,0,2,0,2,0,0,10
224404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230764,0,0,1,0,1,0,0,-3,-2,-3,0,0,0,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-2,-4,-2,-1,-2,0,0,0,-2,0
211327,0,0,1,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,4,4,0,4,-4,0,0,0,0,4,0,0,4,0,-6,4,0,0,0,0,0,0,0
70845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271196,-3,2,-4,-3,-2,0,-6,1,0,3,2,0,0,0,1,1,0,0,0,0,0,0,-4,3,1,6,-7,1,0,-2,1,0,1,2,0,-4,-9,0,0,0
235970,0,0,3,0,5,0,0,0,0,0,0,0,0,-2,-5,-5,0,0,0,0,0,0,-2,0,0,-2,0,0,0,2,-2,-2,-4,-2,-3,0,0,0,0,-3
53110,0,0,-1,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,-4,-3,-3,-4,-5,0,0,0,0,-4,-3,0,-4,0,-1,-3,0,-3,0,0,0,0,0
262262,0,0,0,-1,0,0,0,0,-5,0,-1,0,-1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-10,0
262868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225668,-5,3,-2,0,1,13,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-4,1,0,3,0,0,0,1,0,0,-4,0,0,0
220475,-4,0,-2,0,-3,0,0,-2,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,-1,-1,-9,0,-3,-2,0,0,0,-1,0,2,-12,2,0,-3
250842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212192,1,0,3,0,5,0,0,3,5,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,-3,3,2,2,0,0,1,6,0,0,-7,0,3,0
223867,5,0,5,7,6,0,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,2,1,0,5,3,0,4,2,2,0,0,0,0,0
233409,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0
204451,0,0,0,0,-1,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-1,0,0,0,0,0,-2,-3,-2,0,0
263556,0,0,2,4,2,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,4,2,0,0,-2,1,0,2,0,1,0,2,0,3,-4,2,0,0
194354,-3,0,-2,-7,-1,0,-3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,1,0,-1,1,2,-2,0,-2,0,0,0,0,-1,0,1,0
226430,-1,0,-1,0,0,0,0,-5,-1,0,0,0,0,-4,-6,-2,0,0,0,0,0,0,0,0,0,-3,-1,-1,0,0,-1,-1,-1,-2,0,0,-1,0,-4,0
216349,-6,-3,-1,12,4,0,2,3,3,0,2,3,0,2,4,4,2,0,0,0,0,0,0,0,4,12,-6,4,0,5,-1,2,2,4,-11,5,-7,10,6,0
222045,-1,0,0,0,0,0,-1,-2,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-2,0,-1,0,-3,0,0,0,0,-2,0,-1,0,0,-4,-2,0,0
248470,-1,0,0,11,2,0,-1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,4,0,0,0,0,0,3,0,3,3,0
198904,0,0,0,0,0,-1,0,0,0,0,0,-3,-5,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,0,0,0,-5,0,0,0,-2,-1,-2,0,0
190942,-6,-5,-2,3,2,2,-5,1,1,0,0,1,2,-1,0,0,0,0,0,0,0,0,0,2,0,0,-6,1,0,2,0,0,0,1,0,2,-5,0,3,0
222165,3,-1,1,2,0,0,0,2,1,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,-3,3,5,0,-2,0,1,4,3,0,-8,0,0,0
206423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233848,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206115,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-1,0,0,0
256938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,20,0,1,2,0,2,0,0,1,0,2,0,0,0,20,0
206198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
219293,-2,0,6,2,8,2,0,0,13,0,0,-1,0,0,0,3,0,0,0,0,0,0,1,-4,3,0,-2,1,0,5,0,-3,3,1,8,1,-2,-1,0,0
253305,-8,2,-11,0,-7,1,-2,-3,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-3,4,-22,0,-5,-6,3,-4,0,0,0,-7,0,-2,-3,-2,0,0
233366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231835,-12,-2,-5,-4,0,9,-6,0,0,0,0,0,0,-2,-2,-2,0,0,0,0,0,0,-4,0,0,0,-10,0,0,1,-2,-3,-1,-1,0,0,-9,0,0,0
243363,0,0,-2,0,0,-2,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,-3,0,5,0,0,2,0,-1,5,0,0,0,0,0,0,4,0,0
242542,0,4,0,0,0,0,0,3,3,4,8,1,3,4,5,3,0,0,0,0,0,0,0,0,2,0,2,2,0,0,1,1,1,1,0,1,3,0,0,0
71560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233602,10,4,10,6,1,3,17,5,2,2,11,10,-5,5,4,4,5,0,0,0,0,0,7,20,8,6,4,5,2,3,6,3,4,5,3,7,-1,19,6,7
265019,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
241859,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-3,7,0,5,3,0,0,0,0,-3,0,0,5,0,5,7,0,0,0,0,0,0,0
225024,-1,0,-4,0,-1,2,0,-2,0,-2,0,-3,-2,-2,-2,0,0,0,0,0,0,0,-4,-2,-5,0,-1,-3,0,0,0,-2,0,-4,0,-2,-2,-4,0,0
221488,0,0,2,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0
209063,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
216270,-2,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-1,0,0,0
199236,-1,-1,-1,2,0,5,0,3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,7,4,3,-1,1,0,2,3,5,1,0,0,0,-1,1,0,9
246968,-10,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,-4,1,0,0,0,0,0,0,0,0,0,0,0,0
219680,1,0,3,11,-1,-1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,-1,0,2,0,0,0,-1,0,1,-1,0,0,0
186101,-3,0,-2,-2,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-3,0,0,-2,0,-2,0,0,0,0,-2,0,0,0
183422,-2,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,-1,0,-2,0,-1,0,0,-1
233286,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,2,4,7,0,0,0,0,3,2,0,4,0,4,4,0,1,0,0,0,0,0
204738,0,-1,0,0,0,0,0,-5,0,0,0,0,0,-4,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,-1,2,0,-1,0,0,0
209613,3,5,1,5,2,0,4,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,2,0,0,0
272147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212381,4,2,12,2,19,4,1,-4,-2,-1,5,2,3,-3,-4,-2,7,0,0,0,0,0,0,4,-1,0,3,0,0,12,-4,0,0,-1,4,0,1,0,0,-1
213685,1,5,3,8,3,0,2,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,10,18,4,1,0,4,0,0,5,0,0,0,7,3,0,30
268673,7,4,15,5,2,20,4,0,2,0,7,11,10,2,0,-3,0,0,0,0,0,0,16,22,0,15,6,0,0,7,5,18,3,0,0,8,4,4,0,25
242271,0,7,4,2,8,0,0,3,2,0,0,1,0,4,4,4,0,0,0,0,0,0,2,2,1,2,1,1,1,5,0,1,3,3,2,0,2,2,2,0
70832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206626,0,0,-2,-4,0,0,0,-2,0,0,0,0,0,-1,-1,-3,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-5,-3,-2,0,-2,0,0,0,0,0
258782,-3,-1,-2,-5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,-3,0,0,0,0,0,0,-5,0,0,0
232490,0,0,2,-7,2,0,0,11,0,5,26,16,6,6,3,20,21,0,0,0,0,0,0,30,14,22,0,12,14,-1,5,13,19,11,15,11,0,23,13,31
228410,0,0,-1,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,-4,-3,-2,-3,-5,0,0,-5,0,-4,-2,0,-3,0,-1,-3,0,-2,0,0,0,0,0
239740,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0
267293,-9,0,-3,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,3,0,0,0,1,-2,4,0,0
277173,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,-1
226592,1,-2,-4,-1,-3,5,-4,-2,-3,-1,-2,-1,-4,-2,-3,-4,1,0,0,0,0,0,-6,3,-1,-5,-1,0,6,-1,-1,0,-3,1,-1,0,-3,0,-1,0
277816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275919,0,0,-1,2,0,-2,0,-2,0,0,-2,0,0,-1,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0
198347,-8,0,-1,0,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,2,0,0,0,-8,0,0,0,8,2,4,0,3,0,-8,0,0,0
234640,0,0,1,5,0,0,0,0,0,0,0,7,2,-2,-3,0,0,0,0,0,0,0,3,9,0,0,-5,0,0,1,0,2,-1,0,-4,2,-8,14,0,0
221605,0,0,-1,0,-3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-3,1,0,0,0,0,0,0,0
200741,0,0,0,1,0,2,0,-4,4,0,0,-1,-2,1,6,3,18,0,0,0,0,0,-1,-1,0,0,-1,1,0,1,0,-2,2,0,5,-3,-2,1,0,8
237502,9,3,4,6,2,0,3,1,0,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,4,6,1,0,2,1,0,3,1,0,0,2,0,1,1
241226,2,0,-4,-4,-2,6,3,0,0,0,0,-1,0,0,0,-5,0,0,0,0,0,0,-1,0,0,0,2,0,0,-1,5,-2,-3,0,-2,0,2,0,0,-2
266751,15,25,10,8,11,3,5,4,7,0,7,2,0,7,7,8,20,0,0,0,0,0,0,0,5,9,11,5,13,8,12,6,8,5,7,2,7,4,5,6
190324,-10,-6,-4,-4,-2,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,-2,0,0,0,0,0,0,-7,0,0,0
272993,-3,-2,-2,0,-2,0,4,5,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,3,0,0,-1,1,0,-1,0,3,0,2,0,0,0,0,0,0
277451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257970,1,-2,4,-1,0,0,0,5,6,4,4,2,1,5,6,2,0,0,0,0,0,0,6,1,5,6,4,4,0,0,3,4,3,4,0,3,7,2,6,0
261663,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,-4,0,0,0
220075,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,0,-2,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,-1,0
272146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0
264728,0,-2,0,2,0,-1,-2,15,9,0,0,4,8,9,9,0,0,0,0,0,0,0,1,7,19,0,1,15,0,0,0,7,0,14,0,-1,1,2,37,0
223030,0,0,-5,15,1,2,10,5,2,4,7,0,0,6,8,8,0,0,0,0,0,0,-7,-2,10,5,0,8,0,4,11,6,6,10,3,0,0,2,7,0
256970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
248149,3,13,-1,6,-4,-3,1,-2,0,-3,0,-5,-7,2,2,0,0,0,0,0,0,0,0,0,0,0,6,-1,0,-1,-6,0,0,-1,0,-8,8,-6,-1,0
252081,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
244082,7,0,19,9,11,8,0,8,8,12,16,2,0,4,1,16,13,0,0,0,0,0,23,0,5,17,6,8,3,11,6,2,14,8,12,0,5,0,3,9
251292,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,3,4,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0
242217,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,2,1,2,2,-1,1,0,0
277869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
199413,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,-3,0,0,0
225653,-9,-3,-3,0,0,0,-4,-4,-2,-1,0,-1,-5,-3,-2,-2,0,0,0,0,0,0,-1,0,0,0,-7,-2,0,0,-1,0,-1,0,0,0,-5,0,-6,0
268488,-3,1,-1,0,0,6,10,2,0,0,0,12,23,1,0,0,0,0,0,0,0,0,0,5,2,0,-1,1,0,1,0,0,0,0,0,15,0,6,0,0
248878,-3,0,-1,-7,0,0,0,0,0,0,0,-2,-5,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,-1,0,-1,0,0,0,-3,0,0,1,0,0,0
239045,0,0,2,0,4,0,0,0,-2,0,0,0,0,0,0,-2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-2,0,0,0,0,0,0
233018,-1,-2,1,-2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
232065,0,0,-1,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-1,1,0,-2,-2,0,0,5,0,-1,0,0,-2,0,-1,1,2,0,1,0,1,4,0
259478,-3,4,1,10,3,3,2,3,2,0,0,4,5,5,7,0,0,0,0,0,0,0,0,6,5,0,-19,3,0,5,4,4,0,4,0,4,-33,3,7,0
202088,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0
232595,-2,4,0,-1,0,1,0,3,-1,0,-2,2,2,-2,-7,0,0,0,0,0,0,0,0,3,-3,-2,-2,-2,0,0,1,0,-1,-2,-2,2,-2,1,-4,0
211946,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,-1,0,2,0,0,0,0,0,-1,0,0,0,-1,-1,0,-1,0,0,0,0,0
222428,-2,0,-1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,-8,0,0,0
263804,3,0,4,0,0,6,5,10,-2,0,0,3,0,9,13,6,0,0,0,0,0,0,6,11,18,5,2,4,0,2,4,3,4,0,2,4,0,1,5,0
221888,0,-6,16,6,25,41,0,9,0,0,0,0,-2,1,-3,-1,1,0,0,0,0,0,0,4,3,0,1,1,4,23,1,9,0,1,0,3,2,-3,2,0
239919,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221168,-2,-1,0,0,0,0,0,-2,0,0,0,0,0,-1,0,-3,0,0,0,0,0,0,0,0,0,0,-2,-1,0,0,-4,-2,-2,-2,0,0,-1,0,0,0
214977,-1,4,1,-21,2,3,6,8,8,3,0,1,1,5,4,3,2,0,0,0,0,0,0,-1,6,0,2,5,0,-4,0,1,1,7,0,0,4,0,1,0
256731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274732,0,9,9,10,14,25,0,7,8,-1,6,14,30,7,7,12,2,0,0,0,0,0,0,1,5,12,0,2,12,15,2,5,13,3,21,12,0,13,0,5
268312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251429,0,0,0,2,0,6,0,-2,0,0,0,0,-1,-3,-5,0,0,0,0,0,0,0,0,0,-3,0,1,-1,0,2,0,0,0,-1,0,1,3,-1,-4,0
259675,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,2,2,0,0,0,0,5,0
222636,0,-1,0,-4,-3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,0,0,0,0,0,0,0
253213,-4,-1,-2,-4,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,-2,0,0,0,0,0,0,-8,0,0,0
224389,-1,0,0,-3,0,3,-2,-3,2,-2,-1,0,0,-3,-4,-2,-3,0,0,0,0,0,-1,0,-1,-4,-1,-2,-1,0,-1,2,-2,-2,-1,0,0,0,-4,0
232081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226772,-4,0,-2,1,0,0,2,1,1,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,-5,1,0,0,0,0,0,2,0,2,-5,3,0,0
237295,0,0,2,0,1,13,0,0,3,0,0,1,0,1,0,2,0,0,0,0,0,0,4,0,2,7,0,1,0,3,1,7,3,2,3,0,0,0,0,8
229900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228007,0,2,9,4,14,-1,2,2,0,10,3,4,3,1,-1,0,3,0,0,0,0,0,0,11,-1,3,-1,1,11,8,3,3,2,-1,0,4,-2,2,-1,13
234515,-1,-2,-1,1,-1,-1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,2,0,-1,0,1,-2,0,0,0
221201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204776,0,0,0,5,-1,9,0,0,-2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-3,-5,0,0,-1,0,3,-3,0,0,0,0,4,-1,1,0,0
264869,8,0,3,0,0,3,0,8,3,12,5,1,0,7,10,4,10,0,0,0,0,0,0,0,7,5,4,9,0,1,2,3,3,8,1,5,0,4,10,6
200689,-2,0,-1,-2,-1,0,0,0,0,-1,0,0,0,-1,-1,-2,0,0,0,0,0,0,0,0,0,-2,-2,0,0,-1,0,0,-1,0,0,0,-3,0,0,0
262669,0,3,7,15,8,0,2,4,6,3,17,4,3,6,7,0,13,0,0,0,0,0,0,4,1,9,1,4,0,8,1,8,3,5,7,3,1,6,3,0
72473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215638,-9,-8,-3,7,0,-2,-20,5,3,0,0,2,4,0,2,0,0,0,0,0,0,0,3,0,0,0,-10,1,0,2,0,3,0,2,0,3,-10,1,0,0
72754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235875,-3,-1,-1,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,-2,0,0,0,0,0,0,-5,0,0,0
239631,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
239755,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
242160,-1,1,0,1,2,0,0,0,-2,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,1,0,-1,0,-2,0,0,-1,0,0,0
246828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262862,24,5,11,9,0,6,14,15,13,3,6,23,5,7,6,8,6,6,5,14,7,7,5,14,27,9,6,14,4,7,9,13,5,8,10,0,21,0,23,9
242019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258946,-3,-1,-1,-6,-1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-2,0,0,0,0,0,0,-4,0,0,0
233924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252598,0,0,2,8,3,0,0,4,0,2,0,4,5,2,1,2,0,0,0,0,0,0,0,3,2,0,0,1,0,4,8,0,2,1,2,6,0,3,2,1
